n,p
2710,0.103690036900369
2711,0.1058649944669864
2712,0.1028761061946903
2713,0.1039439734611132
2714,0.1090641120117907
2715,0.1023941068139963
2716,0.1093519882179676
2717,0.1037909458962091
2718,0.1077998528329654
2719,0.1048179477749172
2720,0.09522058823529413
2721,0.09922822491730982
2722,0.100661278471712
2723,0.1042967315460889
2724,0.09911894273127753
2725,0.09724770642201835
2726,0.08584005869405723
2727,0.09314264759809314
2728,0.09934017595307917
2729,0.09893733968486625
2730,0.1076923076923077
2731,0.1014280483339436
2732,0.09407027818448023
2733,0.1009879253567508
2734,0.08778346744696416
2735,0.09945155393053016
2736,0.09027777777777778
2737,0.09828279137742053
2738,0.09386413440467495
2739,0.09127418765972983
2740,0.09233576642335765
2741,0.09668004377964247
2742,0.09190371991247265
2743,0.0955158585490339
2744,0.09001457725947522
2745,0.07978142076502732
2746,0.09213401310997815
2747,0.1019293775027303
2748,0.08296943231441048
2749,0.09203346671516915
2750,0.1047272727272727
2751,0.08796801163213377
2752,0.09338662790697674
2753,0.1042499091899746
2754,0.09694989106753812
2755,0.09292196007259527
2756,0.09869375907111756
2757,0.1113529198404062
2758,0.09427121102248005
2759,0.09713664371148967
2760,0.1079710144927536
2761,0.0894603404563564
2762,0.09268645908761768
2763,0.09771986970684039
2764,0.09768451519536903
2765,0.08571428571428572
2766,0.1001446131597975
2767,0.104083845319841
2768,0.1054913294797688
2769,0.1144817623690863
2770,0.1032490974729242
2771,0.09310718152291592
2772,0.1089466089466089
2773,0.09628561125135233
2774,0.09228550829127614
2775,0.09009009009009009
2776,0.09582132564841499
2777,0.09722722362261434
2778,0.09539236861051116
2779,0.110831234256927
2780,0.09892086330935251
2781,0.09816612729234088
2782,0.102803738317757
2783,0.0959396334890406
2784,0.09015804597701149
2785,0.1073608617594255
2786,0.09727207465900933
2787,0.1015428776462146
2788,0.1022238163558106
2789,0.09680889207601291
2790,0.0974910394265233
2791,0.1003224650662845
2792,0.09598853868194843
2793,0.1009667024704619
2794,0.1066571224051539
2795,0.1033989266547406
2796,0.0969241773962804
2797,0.09974973185555953
2798,0.09077912794853467
2799,0.1021793497677742
2800,0.09964285714285714
2801,0.1038914673330953
2802,0.1002855103497502
2803,0.09382804138423118
2804,0.09843081312410842
2805,0.1048128342245989
2806,0.1129722024233785
2807,0.1122194513715711
2808,0.1025641025641026
2809,0.1114275542897828
2810,0.1085409252669039
2811,0.1056563500533618
2812,0.1073968705547653
2813,0.09882687522218273
2814,0.1066098081023454
2815,0.1040852575488455
2816,0.1008522727272727
2817,0.09833155839545615
2818,0.09510290986515259
2819,0.1018091521816247
2820,0.0978723404255319
2821,0.1063452676355902
2822,0.08894401133947555
2823,0.1013106624158696
2824,0.09808781869688385
2825,0.09734513274336283
2826,0.09129511677282379
2827,0.1135479306685532
2828,0.1018387553041018
2829,0.1032166843407565
2830,0.1060070671378092
2831,0.1027905333804309
2832,0.1031073446327684
2833,0.09248146840804801
2834,0.1030345800988003
2835,0.1068783068783069
2836,0.1043723554301834
2837,0.101163200563976
2838,0.1050035236081748
2839,0.1088411412469179
2840,0.0982394366197183
2841,0.1038366772263288
2842,0.09500351864883885
2843,0.1079845233907844
2844,0.1023206751054852
2845,0.1096660808435852
2846,0.09978917779339425
2847,0.09975412715138743
2848,0.105688202247191
2849,0.1010881010881011
2850,0.09333333333333332
2851,0.09540512101017187
2852,0.08660589060308554
2853,0.1076060287416754
2854,0.09635599159074983
2855,0.09527145359019264
2856,0.1085434173669468
2857,0.09660483024151208
2858,0.09832050384884534
2859,0.09968520461699895
2860,0.09755244755244755
2861,0.09577070954211814
2862,0.09993011879804332
2863,0.097799511002445
2864,0.08798882681564246
2865,0.09738219895287958
2866,0.1015352407536636
2867,0.0927799093128706
2868,0.0896094839609484
2869,0.09968630184733357
2870,0.09094076655052265
2871,0.08916753744339952
2872,0.0950557103064067
2873,0.09745910198398886
2874,0.09777313848295059
2875,0.1050434782608696
2876,0.09214186369958274
2877,0.09071949947862357
2878,0.1014593467685893
2879,0.09135116359847169
2880,0.09791666666666667
2881,0.1013536966331135
2882,0.1092990978487162
2883,0.1071800208116545
2884,0.1026352288488211
2885,0.1077989601386482
2886,0.1011781011781012
2887,0.1014894354000693
2888,0.1018005540166205
2889,0.1055728625822084
2890,0.09204152249134948
2891,0.1016949152542373
2892,0.0912863070539419
2893,0.1119944694089181
2894,0.1064270905321355
2895,0.1129533678756477
2896,0.1025552486187845
2897,0.1063168795305488
2898,0.1004140786749482
2899,0.1058985857192135
2900,0.1075862068965517
2901,0.09445018958979662
2902,0.09820813232253618
2903,0.1043747847054771
2904,0.1046831955922865
2905,0.0991394148020654
2906,0.09944941500344116
2907,0.1042311661506708
2908,0.1017881705639615
2909,0.1024407012719147
2910,0.1
2911,0.1109584335279973
2912,0.1026785714285714
2913,0.1016134569172674
2914,0.1026080988332189
2915,0.104631217838765
2916,0.09945130315500686
2917,0.09530339389784025
2918,0.09527073337902674
2919,0.09626584446728333
2920,0.1023972602739726
2921,0.1003081136597056
2922,0.09890485968514716
2923,0.1019500513171399
2924,0.1046511627906977
2925,0.09811965811965812
2926,0.1004784688995215
2927,0.104202254868466
2928,0.1041666666666667
2929,0.1119836121543189
2930,0.1017064846416382
2931,0.1061071306721256
2932,0.09924965893587995
2933,0.0961472894647119
2934,0.09918200408997956
2935,0.09710391822827939
2936,0.1021798365122616
2937,0.1055498808307797
2938,0.09904697072838665
2939,0.09118747873426335
2940,0.1017006802721088
2941,0.09554573274396463
2942,0.09925220938137322
2943,0.09378185524974517
2944,0.09171195652173914
2945,0.09609507640067912
2946,0.1072640868974881
2947,0.1150322361723787
2948,0.09565807327001356
2949,0.1017293997965412
2950,0.09932203389830507
2951,0.1026770586241952
2952,0.1077235772357724
2953,0.1168303420250593
2954,0.1049424509140149
2955,0.09915397631133673
2956,0.09878213802435724
2957,0.09874873182279337
2958,0.09803921568627451
2959,0.09834403514700912
2960,0.1016891891891892
2961,0.1030057413036136
2962,0.09655638082376772
2963,0.09787377657779278
2964,0.1062753036437247
2965,0.0954468802698145
2966,0.09878624409979771
2967,0.0984159083249073
2968,0.09905660377358491
2969,0.0919501515661839
2970,0.09326599326599327
2971,0.09020531807472232
2972,0.1029609690444145
2973,0.1079717457114026
2974,0.09885675857431069
2975,0.1102521008403361
2976,0.09879032258064516
2977,0.101444407121263
2978,0.1145063801208865
2979,0.1094326955354146
2980,0.1003355704697987
2981,0.09929553840992955
2982,0.102280348759222
2983,0.1166610794502179
2984,0.1012064343163539
2985,0.0964824120603015
2986,0.09678499665103818
2987,0.0987612989621694
2988,0.09571619812583668
2989,0.1047172967547675
2990,0.09464882943143813
2991,0.1013039117352056
2992,0.09258021390374332
2993,0.09856331440026729
2994,0.1042084168336673
2995,0.0998330550918197
2996,0.1181575433911883
2997,0.09275942609275943
2998,0.1024016010673783
2999,0.1117039013004335
3000,0.117
3001,0.1119626791069643
3002,0.108927381745503
3003,0.1052281052281052
3004,0.1035286284953395
3005,0.1058236272878536
3006,0.1167664670658683
3007,0.1167276355171267
3008,0.1150265957446809
3009,0.09571286141575273
3010,0.09302325581395349
3011,0.1016273663234806
3012,0.08532536520584329
3013,0.09923664122137404
3014,0.09986728599867287
3015,0.1014925373134328
3016,0.09615384615384615
3017,0.0967848856479947
3018,0.1003976143141153
3019,0.0977144749917191
3020,0.1056291390728477
3021,0.09731876861966236
3022,0.1029119788219722
3023,0.100893152497519
3024,0.09391534391534392
3025,0.1001652892561983
3026,0.09748843357567746
3027,0.09084902543772712
3028,0.1020475561426684
3029,0.1006932981181908
3030,0.09801980198019802
3031,0.1026064005278786
3032,0.0966358839050132
3033,0.09594460929772503
3034,0.1031641397495056
3035,0.1024711696869852
3036,0.08959156785243742
3037,0.09878169245966414
3038,0.1033574720210665
3039,0.1026653504442251
3040,0.1055921052631579
3041,0.1022689904636633
3042,0.1022353714661407
3043,0.1071311206046664
3044,0.09822601839684625
3045,0.09786535303776683
3046,0.1037426132632961
3047,0.1053495241220873
3048,0.1072834645669291
3049,0.1180714988520827
3050,0.1059016393442623
3051,0.1088167813831531
3052,0.1107470511140236
3053,0.1123485096626269
3054,0.1041257367387033
3055,0.1060556464811784
3056,0.1027486910994764
3057,0.1030421982335623
3058,0.1026814911706998
3059,0.09578293559986924
3060,0.1026143790849673
3061,0.1051943809212676
3062,0.1041802743305029
3063,0.1119817172706497
3064,0.1001958224543081
3065,0.09820554649265904
3066,0.1030658838878017
3067,0.1069448972937724
3068,0.1033246414602347
3069,0.1088302378624959
3070,0.109771986970684
3071,0.1012699446434386
3072,0.10546875
3073,0.1021802798568174
3074,0.09726740403383213
3075,0.1086178861788618
3076,0.1004551365409623
3077,0.09814754631134222
3078,0.09844054580896686
3079,0.09775901266645015
3080,0.09285714285714286
3081,0.09639727361246349
3082,0.1048020765736535
3083,0.1015244891339604
3084,0.1024643320363165
3085,0.1092382495948136
3086,0.1053143227478937
3087,0.1023647554259799
3088,0.101360103626943
3089,0.1090967950793137
3090,0.101294498381877
3091,0.09543836945972177
3092,0.09379042690815007
3093,0.09473003556417717
3094,0.09954751131221719
3095,0.1033925686591276
3096,0.09689922480620156
3097,0.1020342266709719
3098,0.1091026468689477
3099,0.10648596321394
3100,0.1106451612903226
3101,0.1067397613673009
3102,0.1173436492585429
3103,0.1073155011279407
3104,0.1059922680412371
3105,0.1059581320450886
3106,0.1010946555054733
3107,0.1023495333118764
3108,0.101029601029601
3109,0.09842393052428434
3110,0.1045016077170418
3111,0.0977177756348441
3112,0.1018637532133676
3113,0.1024734982332155
3114,0.09794476557482339
3115,0.1110754414125201
3116,0.09948652118100128
3117,0.1122874558870709
3118,0.09749839640795382
3119,0.09842898364860532
3120,0.09871794871794871
3121,0.09516180711310478
3122,0.09705317104420243
3123,0.0973422990714057
3124,0.0969910371318822
3125,0.09632
3126,0.1017274472168906
3127,0.09689798528941478
3128,0.1013427109974425
3129,0.09619686800894856
3130,0.1028753993610224
3131,0.09230277866496327
3132,0.09578544061302682
3133,0.1005426109160549
3134,0.09955328653477984
3135,0.1078149920255183
3136,0.1033163265306122
3137,0.09435766656040803
3138,0.1007010834926705
3139,0.0927046830200701
3140,0.09713375796178345
3141,0.08755173511620502
3142,0.1012094207511139
3143,0.0957683741648107
3144,0.09891857506361323
3145,0.09697933227344992
3146,0.1036236490781945
3147,0.1007308547823324
3148,0.1035578144853875
3149,0.09812638932994601
3150,0.0926984126984127
3151,0.0999682640431609
3152,0.1031091370558376
3153,0.0976847446875991
3154,0.111287254280279
3155,0.1020602218700475
3156,0.1048795944233207
3157,0.09249287298067786
3158,0.09119696010132997
3159,0.08990186767964546
3160,0.08924050632911391
3161,0.1062954761151534
3162,0.08950031625553447
3163,0.1002213088839709
3164,0.09228824273072062
3165,0.10173775671406
3166,0.1032849020846494
3167,0.1114619513735396
3168,0.1070075757575758
3169,0.1028715683180814
3170,0.1056782334384858
3171,0.1053295490381583
3172,0.1034047919293821
3173,0.1052631578947368
3174,0.1008191556395715
3175,0.1033070866141732
3176,0.08973551637279598
3177,0.09537299338999056
3178,0.09943360604153556
3179,0.08619062598301352
3180,0.0981132075471698
3181,0.09745363093366866
3182,0.09742300439974859
3183,0.09833490417844801
3184,0.09013819095477386
3185,0.1007849293563579
3186,0.09981167608286252
3187,0.1004079071226859
3188,0.09912170639899624
3189,0.101285669488868
3190,0.09404388714733541
3191,0.09244750861798809
3192,0.1033834586466165
3193,0.1042906357657376
3194,0.1055103318722605
3195,0.09420970266040689
3196,0.09949937421777222
3197,0.1010322177040976
3198,0.1063164477798624
3199,0.09096592685214129
3200,0.1040625
3201,0.1005935645110903
3202,0.1055590256089944
3203,0.104589447393069
3204,0.09956304619225968
3205,0.1110764430577223
3206,0.103243917654398
3207,0.09697536638603056
3208,0.1031795511221945
3209,0.09317544406357121
3210,0.1149532710280374
3211,0.09498598567424478
3212,0.099626400996264
3213,0.09243697478991597
3214,0.1120099564405725
3215,0.09860031104199067
3216,0.09235074626865672
3217,0.10289089213553
3218,0.1053449347420758
3219,0.1046908977943461
3220,0.09472049689440994
3221,0.1046258925799441
3222,0.09807572936064556
3223,0.1089047471300031
3224,0.09801488833746898
3225,0.1091472868217054
3226,0.1038437693738376
3227,0.1010226216299969
3228,0.09510532837670384
3229,0.1068442242180242
3230,0.1058823529411765
3231,0.1052305787681832
3232,0.104269801980198
3233,0.09774203526136716
3234,0.09863945578231292
3235,0.1035548686244204
3236,0.1004326328800989
3237,0.09978375038616003
3238,0.09388511426806671
3239,0.08675517134918186
3240,0.0941358024691358
3241,0.09132983647022525
3242,0.09531153608883405
3243,0.09435707678075855
3244,0.08261405672009864
3245,0.09522342064714946
3246,0.1078250154035736
3247,0.09947643979057592
3248,0.1074507389162562
3249,0.1021852877808556
3250,0.09907692307692308
3251,0.09904644724700092
3252,0.1008610086100861
3253,0.1017522287119582
3254,0.09711124769514444
3255,0.09738863287250384
3256,0.09275184275184276
3257,0.1022413263739638
3258,0.09300184162062615
3259,0.1018717397974839
3260,0.09907975460122699
3261,0.09536951855259122
3262,0.1011649294911097
3263,0.09684339564817653
3264,0.09129901960784315
3265,0.1007656967840735
3266,0.1001224739742805
3267,0.09733700642791553
3268,0.109547123623011
3269,0.1030896298562251
3270,0.09204892966360856
3271,0.1002751452155304
3272,0.1017726161369193
3273,0.0956309196455851
3274,0.1032376298106292
3275,0.1099236641221374
3276,0.1034798534798535
3277,0.08971620384498016
3278,0.09121415497254423
3279,0.09789569990850869
3280,0.1009146341463415
3281,0.09478817433709236
3282,0.1014625228519196
3283,0.09503502893694792
3284,0.1023142509135201
3285,0.09193302891933029
3286,0.09768715763846622
3287,0.09674475205354427
3288,0.09671532846715328
3289,0.09942231681362115
3290,0.1033434650455927
3291,0.0966271649954421
3292,0.09690157958687728
3293,0.1026419678105071
3294,0.09562841530054644
3295,0.0968133535660091
3296,0.09769417475728155
3297,0.1013042159538975
3298,0.09157064887810794
3299,0.1027584116398909
3300,0.1033333333333333
3301,0.1066343532262951
3302,0.09024833434282253
3303,0.09990917347865577
3304,0.09473365617433414
3305,0.1059001512859304
3306,0.1061705989110708
3307,0.1006954944058059
3308,0.1048972188633615
3309,0.09972801450589303
3310,0.1030211480362538
3311,0.09725158562367865
3312,0.09178743961352658
3313,0.08904316329610625
3314,0.09806879903439952
3315,0.09924585218702867
3316,0.0971049457177322
3317,0.08712692191739524
3318,0.09734779987944545
3319,0.0952094004218138
3320,0.1009036144578313
3321,0.0984643179765131
3322,0.09181216134858519
3323,0.1002106530243756
3324,0.09115523465703972
3325,0.09353383458646616
3326,0.09561034275405893
3327,0.0913736098587316
3328,0.09344951923076923
3329,0.1063382397116251
3330,0.096996996996997
3331,0.09096367457220055
3332,0.1014405762304922
3333,0.09030903090309031
3334,0.09658068386322735
3335,0.08935532233883058
3336,0.09442446043165469
3337,0.1030866047347917
3338,0.09706411024565607
3339,0.1000299490865529
3340,0.09670658682634731
3341,0.09697695300808142
3342,0.1023339317773788
3343,0.09362847741549506
3344,0.09150717703349281
3345,0.09955156950672646
3346,0.09922295277943814
3347,0.09769943232745743
3348,0.1045400238948626
3349,0.1012242460435951
3350,0.09641791044776118
3351,0.0996717397791704
3352,0.09367541766109785
3353,0.09931404712198032
3354,0.09421586165772212
3355,0.09508196721311475
3356,0.09892729439809297
3357,0.09859994042299672
3358,0.08904109589041095
3359,0.1018160166716285
3360,0.09017857142857143
3361,0.09907765545968462
3362,0.09815585960737656
3363,0.0984240261671127
3364,0.1028537455410226
3365,0.1063893016344725
3366,0.106951871657754
3367,0.1033561033561034
3368,0.1027315914489311
3369,0.1083407539329178
3370,0.1050445103857567
3371,0.1088697715811332
3372,0.1088374851720047
3373,0.1126593536910762
3374,0.1108476585655009
3375,0.1084444444444444
3376,0.1054502369668246
3377,0.1018655611489488
3378,0.1042036708111308
3379,0.1080201242971293
3380,0.1085798816568047
3381,0.09878734102336587
3382,0.09757539917208752
3383,0.1096659769435412
3384,0.1049054373522459
3385,0.1016248153618907
3386,0.1086828115770821
3387,0.1036315323294951
3388,0.1012396694214876
3389,0.1097668928887577
3390,0.09941002949852507
3391,0.1094072544971985
3392,0.1087853773584906
3393,0.107869142351901
3394,0.103712433706541
3395,0.1110456553755523
3396,0.1051236749116608
3397,0.09920518104209597
3398,0.1085932901706886
3399,0.1003236245954693
3400,0.095
3401,0.09791237871214349
3402,0.1034685479129924
3403,0.1054951513370555
3404,0.1081081081081081
3405,0.1019089574155653
3406,0.1089254257193188
3407,0.1000880540064573
3408,0.1085680751173709
3409,0.1056028160750953
3410,0.1052785923753666
3411,0.1037818821459982
3412,0.1028722157092614
3413,0.1081160269557574
3414,0.1051552431165788
3415,0.09985358711566618
3416,0.1039227166276347
3417,0.0977465613110916
3418,0.1009362200117028
3419,0.09915179877157063
3420,0.1043859649122807
3421,0.1061093247588424
3422,0.09877264757451783
3423,0.1057551855097867
3424,0.09667056074766354
3425,0.1001459854014599
3426,0.09865732632807939
3427,0.09892033848847388
3428,0.1088098016336056
3429,0.1020705745115194
3430,0.09941690962099126
3431,0.0967647916059458
3432,0.09935897435897437
3433,0.0946693853772211
3434,0.09289458357600466
3435,0.1013100436681223
3436,0.0870197904540163
3437,0.1012510910677917
3438,0.0983129726585224
3439,0.1009014248328002
3440,0.09534883720930233
3441,0.1014240046498111
3442,0.09965136548518302
3443,0.1013650885855359
3444,0.09610917537746806
3445,0.1021770682148041
3446,0.1038885664538595
3447,0.1015375689004932
3448,0.09802784222737819
3449,0.09683966367062917
3450,0.08695652173913043
3451,0.09707331208345407
3452,0.1095017381228273
3453,0.09064581523313062
3454,0.1019108280254777
3455,0.09927641099855282
3456,0.09519675925925926
3457,0.1139716517211455
3458,0.1020821283979179
3459,0.109569239664643
3460,0.1063583815028902
3461,0.1057497832996244
3462,0.1120739456961294
3463,0.1036673404562518
3464,0.1068129330254042
3465,0.1102453102453102
3466,0.105597230236584
3467,0.09893279492356503
3468,0.102076124567474
3469,0.1023349668492361
3470,0.1037463976945245
3471,0.1068856237395563
3472,0.1025345622119816
3473,0.1099913619349266
3474,0.1021876799078872
3475,0.1110791366906475
3476,0.105005753739931
3477,0.1032499280989359
3478,0.1081081081081081
3479,0.1089393503880425
3480,0.1094827586206897
3481,0.1123240448147084
3482,0.1059735784032165
3483,0.1091013494114269
3484,0.1064867967853042
3485,0.1027259684361549
3486,0.1012621916236374
3487,0.09664468024089475
3488,0.1034977064220183
3489,0.09572943536830036
3490,0.09828080229226362
3491,0.102549412775709
3492,0.102233676975945
3493,0.09762381906670484
3494,0.09444762449914139
3495,0.09957081545064378
3496,0.09925629290617849
3497,0.1038032599370889
3498,0.09834190966266439
3499,0.08973992569305515
3500,0.1028571428571429
3501,0.09168808911739502
3502,0.09737292975442605
3503,0.0976306023408507
3504,0.096175799086758
3505,0.0978601997146933
3506,0.098687963491158
3507,0.1000855431993157
3508,0.1006271379703535
3509,0.09318894271872329
3510,0.09088319088319088
3511,0.1002563372258616
3512,0.1019362186788155
3513,0.08852832337033874
3514,0.09561752988047809
3515,0.1058321479374111
3516,0.1035267349260523
3517,0.1006539664486779
3518,0.1003411028993746
3519,0.1057118499573743
3520,0.09857954545454545
3521,0.09457540471456972
3522,0.09540034071550256
3523,0.09736020437127448
3524,0.1030079455164586
3525,0.09843971631205674
3526,0.102665910380034
3527,0.09583215197051317
3528,0.09523809523809525
3529,0.09011051289317087
3530,0.1014164305949008
3531,0.1033701500991221
3532,0.0985277463193658
3533,0.1007642230399094
3534,0.1035653650254669
3535,0.09872701555869873
3536,0.09813348416289593
3537,0.09725756290641786
3538,0.1057094403617863
3539,0.1028539135348969
3540,0.09350282485875706
3541,0.1002541654899746
3542,0.103613777526821
3543,0.1016088060965284
3544,0.09904063205417607
3545,0.092524682651622
3546,0.1020868584320361
3547,0.09247251198195658
3548,0.1025930101465614
3549,0.09242040011270782
3550,0.09915492957746479
3551,0.09349479019994368
3552,0.1005067567567568
3553,0.1024486349563749
3554,0.09791783905458638
3555,0.1012658227848101
3556,0.1071428571428571
3557,0.0972729828507169
3558,0.1006183249016301
3559,0.09693734194998595
3560,0.1008426966292135
3561,0.102499297950014
3562,0.0999438517686693
3563,0.1052483861914117
3564,0.1102693602693603
3565,0.09873772791023842
3566,0.1031968592260236
3567,0.104569666386319
3568,0.101737668161435
3569,0.0983468758755954
3570,0.1070028011204482
3571,0.09465135816297957
3572,0.1005039193729003
3573,0.1032745591939547
3574,0.114717403469502
3575,0.1085314685314685
3576,0.1073825503355705
3577,0.09896561364271736
3578,0.1039686975964226
3579,0.1056160938809723
3580,0.1108938547486034
3581,0.1016475844736107
3582,0.1111111111111111
3583,0.1071727602567681
3584,0.09821428571428571
3585,0.103207810320781
3586,0.0950920245398773
3587,0.1006412043490382
3588,0.09643255295429208
3589,0.1067149623850655
3590,0.1013927576601671
3591,0.1058201058201058
3592,0.1046770601336303
3593,0.1024213748956304
3594,0.09905397885364496
3595,0.1004172461752434
3596,0.103726362625139
3597,0.09674728940783987
3598,0.09672040022234575
3599,0.09891636565712698
3600,0.09333333333333332
3601,0.1016384337683977
3602,0.0971682398667407
3603,0.09852900360810436
3604,0.1004439511653718
3605,0.1029126213592233
3606,0.09456461453133666
3607,0.1009148877183255
3608,0.1028270509977827
3609,0.1025214740925464
3610,0.1030470914127424
3611,0.09914151204652451
3612,0.09828349944629014
3613,0.1018544146138943
3614,0.1032097399003874
3615,0.1001383125864454
3616,0.09430309734513274
3617,0.09870058059165054
3618,0.0978441127694859
3619,0.1008565902182923
3620,0.09779005524861878
3621,0.09914388290527479
3622,0.1062948647156267
3623,0.1057134971018493
3624,0.1020971302428256
3625,0.1012413793103448
3626,0.102592388306674
3627,0.1036669423766198
3628,0.1052921719955899
3629,0.09616974373105538
3630,0.1002754820936639
3631,0.1052051776370146
3632,0.1137114537444934
3633,0.1106523534269199
3634,0.09741331865712713
3635,0.1061898211829436
3636,0.1064356435643564
3637,0.1077811383007974
3638,0.102803738317757
3639,0.1019510854630393
3640,0.1021978021978022
3641,0.1046415819829717
3642,0.1054365733113674
3643,0.0990941531704639
3644,0.1007135016465423
3645,0.1072702331961591
3646,0.09709270433351617
3647,0.1017274472168906
3648,0.1019736842105263
3649,0.09482049876678542
3650,0.0967123287671233
3651,0.1073678444261846
3652,0.1018619934282585
3653,0.1007391185327128
3654,0.1042692939244663
3655,0.1080711354309166
3656,0.1091356673960613
3657,0.1014492753623188
3658,0.1088026243849098
3659,0.1106859797758951
3660,0.1024590163934426
3661,0.0994263862332696
3662,0.102403058438012
3663,0.1045591045591046
3664,0.09825327510917031
3665,0.1025920873124147
3666,0.1039279869067103
3667,0.105808562857922
3668,0.1014176663031625
3669,0.1060234396293268
3670,0.1016348773841962
3671,0.1035140288749659
3672,0.1037581699346405
3673,0.09828478083310645
3674,0.1047904191616766
3675,0.1028571428571429
3676,0.09630032644178455
3677,0.1044329616535219
3678,0.09733550842849376
3679,0.1060070671378092
3680,0.1057065217391304
3681,0.09644118446074436
3682,0.09369907658881042
3683,0.0925875644854738
3684,0.09147665580890336
3685,0.1004070556309362
3686,0.1003798155181769
3687,0.1060482777325739
3688,0.09815618221258134
3689,0.09514773651396043
3690,0.0989159891598916
3691,0.0999729070712544
3692,0.1040086673889491
3693,0.1058759815867858
3694,0.1080129940443963
3695,0.1098782138024357
3696,0.0992965367965368
3697,0.1025155531512037
3698,0.09870200108166577
3699,0.1016490943498243
3700,0.1048648648648649
3701,0.1026749527154823
3702,0.1045380875202593
3703,0.1007291385363219
3704,0.105561555075594
3705,0.1025641025641026
3706,0.1046950890447922
3707,0.09981116806042623
3708,0.1084142394822006
3709,0.09679158802911836
3710,0.09838274932614555
3711,0.1032066828348154
3712,0.1080280172413793
3713,0.1012658227848101
3714,0.1001615508885299
3715,0.0971736204576043
3716,0.09553283100107643
3717,0.1054613935969868
3718,0.1022054868208714
3719,0.09626243613874697
3720,0.1032258064516129
3721,0.09782316581564096
3722,0.0953788285867813
3723,0.08971259736771421
3724,0.1012352309344791
3725,0.09718120805369128
3726,0.09098228663446055
3727,0.09712905822377246
3728,0.09281115879828326
3729,0.09734513274336283
3730,0.09544235924932976
3731,0.1018493701420531
3732,0.1042336548767417
3733,0.09697294401285829
3734,0.0953401178361007
3735,0.09745649263721554
3736,0.1035867237687366
3737,0.101953438587102
3738,0.09951845906902088
3739,0.09708478202728002
3740,0.1026737967914439
3741,0.09275594760759155
3742,0.09620523784072688
3743,0.09751536200908362
3744,0.09668803418803419
3745,0.1081441922563418
3746,0.0998398291510945
3747,0.1051507872965039
3748,0.09605122732123798
3749,0.102160576153641
3750,0.09893333333333333
3751,0.09730738469741403
3752,0.1004797441364606
3753,0.1068478550492939
3754,0.1046883324453916
3755,0.1067909454061252
3756,0.0998402555910543
3757,0.09635347351610327
3758,0.1011176157530601
3759,0.09816440542697526
3760,0.1061170212765957
3761,0.1013028449880351
3762,0.09702286018075491
3763,0.09938878554344938
3764,0.1009564293304995
3765,0.0948207171314741
3766,0.09718534253850239
3767,0.1008760286700292
3768,0.1008492569002123
3769,0.1077208808702574
3770,0.103448275862069
3771,0.1007690267833466
3772,0.09941675503711558
3773,0.09992048767558973
3774,0.1049284578696343
3775,0.09615894039735098
3776,0.1040783898305085
3777,0.1000794281175536
3778,0.1064055055584966
3779,0.1063773485048955
3780,0.1002645502645503
3781,0.1002380322665961
3782,0.09941829719725014
3783,0.09172614327253503
3784,0.1014799154334038
3785,0.1035667107001321
3786,0.1106708927628104
3787,0.09902297332981252
3788,0.09767687434002112
3789,0.1042491422538928
3790,0.09973614775725594
3791,0.100764969664996
3792,0.1102320675105485
3793,0.09912997627208014
3794,0.106747496046389
3795,0.103030303030303
3796,0.09905163329820864
3797,0.1114037397945747
3798,0.1076882569773565
3799,0.09818373256120032
3800,0.1031578947368421
3801,0.09839515916863983
3802,0.1052077853761178
3803,0.0986063633973179
3804,0.09095688748685594
3805,0.1080157687253614
3806,0.1045717288491855
3807,0.1066456527449435
3808,0.09453781512605042
3809,0.1063271199789971
3810,0.0984251968503937
3811,0.1002361584885857
3812,0.1015215110178384
3813,0.1072646210333071
3814,0.1033036182485579
3815,0.1061598951507208
3816,0.1129454926624738
3817,0.1061042703694001
3818,0.09219486642221059
3819,0.1000261848651479
3820,0.1068062827225131
3821,0.1078251766553258
3822,0.09759288330716902
3823,0.09756735547998954
3824,0.1090481171548117
3825,0.1116339869281046
3826,0.0985363303711448
3827,0.1063496211131435
3828,0.1042319749216301
3829,0.1005484460694698
3830,0.1013054830287206
3831,0.09553641346906813
3832,0.09890396659707724
3833,0.09992173232454996
3834,0.1040688575899844
3835,0.1029986962190352
3836,0.09775808133472368
3837,0.09877508470158979
3838,0.1023970818134445
3839,0.1010679864548059
3840,0.1049479166666667
3841,0.1012757094506639
3842,0.1022904737116085
3843,0.09731980223783503
3844,0.09703433922996878
3845,0.1092327698309493
3846,0.1045241809672387
3847,0.09773849753054328
3848,0.103950103950104
3849,0.09690828786697844
3850,0.09766233766233766
3851,0.09581926772266944
3852,0.09553478712357218
3853,0.09499091616921879
3854,0.1014530358069538
3855,0.09779507133592737
3856,0.09725103734439834
3857,0.1005963183821623
3858,0.0948678071539658
3859,0.09354755117906192
3860,0.09974093264248705
3861,0.09660709660709661
3862,0.1004660797514241
3863,0.1076883251359047
3864,0.1022256728778468
3865,0.0980595084087969
3866,0.1008794619762028
3867,0.1026635634859064
3868,0.1008273009307135
3869,0.1082967174980615
3870,0.09844961240310078
3871,0.1043657969516921
3872,0.1043388429752066
3873,0.0988897495481539
3874,0.09705730511099639
3875,0.09729032258064516
3876,0.0998452012383901
3877,0.09981944802682487
3878,0.1021144920061888
3879,0.09744779582366589
3880,0.09845360824742268
3881,0.1007472300953363
3882,0.08320453374549201
