n,p
2657,0.5088445615355665
2658,0.4781790820165538
2659,0.4975554719819481
2660,0.4951127819548872
2661,0.4859075535512965
2662,0.4891059353869271
2663,0.4870446864438603
2664,0.4928678678678679
2665,0.5028142589118199
2666,0.5026256564141035
2667,0.4990626171728534
2668,0.4917541229385307
2669,0.5013113525665043
2670,0.5059925093632959
2671,0.4998128041931861
2672,0.4962574850299401
2673,0.4919566030677142
2674,0.4951383694839192
2675,0.4953271028037383
2676,0.5093423019431988
2677,0.5121404557340306
2678,0.488050784167289
2679,0.513251213139231
2680,0.5100746268656716
2681,0.4975755315180903
2682,0.5014914243102163
2683,0.4983227730152814
2684,0.5134128166915052
2685,0.5016759776536313
2686,0.492553983618764
2687,0.5094901377000371
2688,0.5141369047619048
2689,0.5206396429899591
2690,0.5085501858736059
2691,0.5102192493496841
2692,0.5040861812778603
2693,0.5198663200891199
2694,0.4977728285077951
2695,0.5131725417439703
2696,0.5037091988130564
2697,0.5194660734149055
2698,0.5059303187546331
2699,0.5135235272323083
2700,0.5081481481481481
2701,0.5253609774157719
2702,0.5088823094004441
2703,0.5223825379208287
2704,0.5166420118343195
2705,0.5186691312384473
2706,0.5184774575018477
2707,0.5179165127447359
2708,0.5199409158050222
2709,0.5101513473606497
2710,0.4974169741697417
2711,0.5027665068240502
2712,0.5033185840707965
2713,0.4979727239218577
2714,0.5154753131908621
2715,0.5009208103130754
2716,0.5022091310751104
2717,0.5046006624953993
2718,0.5194996320824135
2719,0.522250827510114
2720,0.5172794117647059
2721,0.5027563395810364
2722,0.4819985304922851
2723,0.5034887991186192
2724,0.4893538913362702
2725,0.4932110091743119
2726,0.4933969185619956
2727,0.491015768243491
2728,0.4846041055718475
2729,0.4917552216929278
2730,0.4893772893772894
2731,0.4990845844013182
2732,0.4992679355783309
2733,0.4946944749359678
2734,0.4890270665691295
2735,0.5053016453382084
2736,0.5047514619883041
2737,0.494336865180855
2738,0.4894083272461651
2739,0.4917853231106243
2740,0.5051094890510949
2741,0.4958044509303174
2742,0.5083880379285193
2743,0.4987240247903755
2744,0.5112973760932945
2745,0.4918032786885246
2746,0.5069191551347414
2747,0.4990899162722971
2748,0.4909024745269287
2749,0.4947253546744271
2750,0.4836363636363636
2751,0.5012722646310434
2752,0.5025436046511628
2753,0.4961859789320741
2754,0.5014524328249818
2755,0.4972776769509982
2756,0.5112481857764877
2757,0.5019949220166848
2758,0.4978245105148658
2759,0.4994563247553461
2760,0.4923913043478261
2761,0.5045273451647954
2762,0.4923968139029689
2763,0.5041621425986247
2764,0.5032561505065123
2765,0.5030741410488246
2766,0.4916847433116414
2767,0.4994578966389592
2768,0.5046965317919075
2769,0.4944023113037198
2770,0.4981949458483755
2771,0.5073980512450379
2772,0.5137085137085137
2773,0.5106382978723404
2774,0.5158615717375631
2775,0.5131531531531532
2776,0.5115273775216138
2777,0.515664386028088
2778,0.5064794816414687
2779,0.5037783375314862
2780,0.5007194244604317
2781,0.494066882416397
2782,0.5061107117181884
2783,0.4976643909450234
2784,0.507183908045977
2785,0.5084380610412926
2786,0.5078966259870782
2787,0.5087908144958737
2788,0.483142037302726
2789,0.4844030118321979
2790,0.4831541218637993
2791,0.4908634897886062
2792,0.4885386819484241
2793,0.4940923737916219
2794,0.4856836077308518
2795,0.487298747763864
2796,0.5014306151645207
2797,0.493385770468359
2798,0.5121515368120086
2799,0.5044658806716685
2800,0.5075
2801,0.5051767225990718
2802,0.5035688793718772
2803,0.5190866928291117
2804,0.5192582025677603
2805,0.5073083778966132
2806,0.4939415538132573
2807,0.5115781973637334
2808,0.4957264957264957
2809,0.5090779636881452
2810,0.498576512455516
2811,0.4980434009249377
2812,0.4907539118065434
2813,0.4916459296125133
2814,0.5127931769722814
2815,0.5044404973357016
2816,0.5102982954545455
2817,0.5051473198438055
2818,0.50638750887154
2819,0.5023057821922668
2820,0.4975177304964539
2821,0.5019496632399858
2822,0.501417434443657
2823,0.5079702444208289
2824,0.5074362606232296
2825,0.4976991150442478
2826,0.5046001415428167
2827,0.4969932790944464
2828,0.4982319660537482
2829,0.5015906680805938
2830,0.4968197879858657
2831,0.4959378311550689
2832,0.4992937853107345
2833,0.507236145428874
2834,0.4876499647141849
2835,0.4885361552028219
2836,0.4858956276445698
2837,0.4934790271413465
2838,0.4922480620155039
2839,0.4899612539626629
2840,0.4996478873239437
2841,0.5022879267863428
2842,0.4894440534834624
2843,0.492085824832923
2844,0.4943741209563994
2845,0.5012302284710018
2846,0.5130007027406887
2847,0.4949069195644538
2848,0.4989466292134831
2849,0.5015795015795016
2850,0.5031578947368421
2851,0.5170115748860049
2852,0.4989481065918654
2853,0.4931650893796004
2854,0.4971969166082691
2855,0.4921190893169877
2856,0.5
2857,0.5015750787539377
2858,0.5034989503149055
2859,0.4973767051416579
2860,0.4965034965034965
2861,0.5005242922055225
2862,0.4961565338923829
2863,0.5172895564093608
2864,0.4919692737430168
2865,0.5075043630017452
2866,0.5174459176552687
2867,0.5068015347052668
2868,0.502092050209205
2869,0.5071453468107354
2870,0.513588850174216
2871,0.4973876698014629
2872,0.5114902506963788
2873,0.5060911938739993
2874,0.5034794711203897
2875,0.5057391304347826
2876,0.4982614742698192
2877,0.5008689607229753
2878,0.4923558026407227
2879,0.4880166724557138
2880,0.4916666666666667
2881,0.5050329746615758
2882,0.4923664122137405
2883,0.4876864377384669
2884,0.4982662968099861
2885,0.4991334488734835
2886,0.4896049896049896
2887,0.5136820228611015
2888,0.5034626038781163
2889,0.4887504326756663
2890,0.501038062283737
2891,0.4970598408855067
2892,0.508298755186722
2893,0.5153819564465952
2894,0.5020732550103663
2895,0.4970639032815199
2896,0.5024171270718232
2897,0.5053503624439075
2898,0.5
2899,0.4946533287340462
2900,0.5079310344827586
2901,0.5081006549465701
2902,0.5075809786354238
2903,0.5056837754047537
2904,0.503099173553719
2905,0.4929432013769363
2906,0.4834824501032347
2907,0.4895080839353285
2908,0.4924346629986245
2909,0.5056720522516329
2910,0.5034364261168385
2911,0.5060116798351082
2912,0.5182005494505495
2913,0.4981119121180913
2914,0.5037748798901853
2915,0.5063464837049743
2916,0.4825102880658436
2917,0.4994857730545081
2918,0.5037697052775874
2919,0.4974306269270298
2920,0.4993150684931507
2921,0.4895583704210887
2922,0.4986310746064339
2923,0.4926445432774547
2924,0.4996580027359781
2925,0.4970940170940171
2926,0.4921394395078606
2927,0.5008541168431841
2928,0.4846311475409836
2929,0.5066575623079549
2930,0.4986348122866894
2931,0.5018764926646196
2932,0.5040927694406548
2933,0.5035799522673031
2934,0.494546693933197
2935,0.5039182282793867
2936,0.5010217983651226
2937,0.4926796050391556
2938,0.4918311776718856
2939,0.5062946580469547
2940,0.4908163265306122
2941,0.5076504590275417
2942,0.4884432358939497
2943,0.4974515800203874
2944,0.499320652173913
2945,0.4977928692699491
2946,0.4942294636795655
2947,0.4835425856803529
2948,0.5023744911804613
2949,0.4835537470328925
2950,0.4952542372881356
2951,0.4855981023381904
2952,0.4986449864498645
2953,0.4903487978327125
2954,0.493906567366283
2955,0.4903553299492386
2956,0.486468200270636
2957,0.4893473114643219
2958,0.4979716024340771
2959,0.5109834403514701
2960,0.4902027027027027
2961,0.4967916244511989
2962,0.4966239027683997
2963,0.4789065136685791
2964,0.5
2965,0.4930860033726813
2966,0.4777478084962913
2967,0.4846646444219751
2968,0.4700134770889488
2969,0.4715392388009431
2970,0.4787878787878788
2971,0.4732413328845507
2972,0.4959623149394347
2973,0.4772956609485368
2974,0.4767989240080699
2975,0.5115966386554622
2976,0.4939516129032258
2977,0.5031911320120926
2978,0.5013431833445265
2979,0.5068815038603558
2980,0.4697986577181208
2981,0.4840657497484066
2982,0.4869215291750503
2983,0.4927924907810929
2984,0.4876005361930295
2985,0.4750418760469012
2986,0.4772270596115204
2987,0.4844325410110479
2988,0.4923025435073628
2989,0.4774171963867514
2990,0.5040133779264214
2991,0.4704112337011033
2992,0.4929812834224599
2993,0.4774473772134982
2994,0.5080160320641283
2995,0.5111853088480801
2996,0.5050066755674232
2997,0.4981648314981648
2998,0.4786524349566378
2999,0.4838279426475492
3000,0.4756666666666667
3001,0.4851716094635122
3002,0.4836775483011326
3003,0.4825174825174825
3004,0.4963382157123835
3005,0.4925124792013311
3006,0.4810379241516966
3007,0.4885267708679747
3008,0.4860372340425532
3009,0.4891990694582918
3010,0.4880398671096346
3011,0.4928595151112587
3012,0.499003984063745
3013,0.4955194158645868
3014,0.4920371599203716
3015,0.4872305140961857
3016,0.4976790450928382
3017,0.4995028173682466
3018,0.5175612988734261
3019,0.4839350778403445
3020,0.4947019867549669
3021,0.4882489241972857
3022,0.4774983454665784
3023,0.4915646708567648
3024,0.4970238095238095
3025,0.5074380165289256
3026,0.4933906146728354
3027,0.495209778658738
3028,0.4930647291941876
3029,0.4886101023440079
3030,0.4877887788778878
3031,0.4955460244143847
3032,0.4772427440633245
3033,0.4836795252225519
3034,0.503955174686882
3035,0.513673805601318
3036,0.4963768115942029
3037,0.498518274613105
3038,0.5052666227781435
3039,0.5093780848963475
3040,0.5036184210526315
3041,0.5129891483064781
3042,0.4934253780407627
3043,0.4939204732172198
3044,0.5059132720105125
3045,0.5024630541871921
3046,0.5029546946815496
3047,0.5004922874958976
3048,0.5111548556430446
3049,0.4932764840931453
3050,0.500327868852459
3051,0.50671910848902
3052,0.4941022280471822
3053,0.4942679331804782
3054,0.4941060903732809
3055,0.4877250409165303
3056,0.4833115183246073
3057,0.4995093228655545
3058,0.4751471550032701
3059,0.474664923177509
3060,0.5013071895424837
3061,0.4877491016007841
3062,0.4973873285434357
3063,0.5008161932745674
3064,0.4872715404699739
3065,0.4835236541598695
3066,0.4882583170254403
3067,0.5073361591131399
3068,0.4977183833116037
3069,0.4995112414467253
3070,0.5055374592833876
3071,0.507000976880495
3072,0.4970703125
3073,0.501138952164009
3074,0.4967469095640859
3075,0.4839024390243902
3076,0.4915474642392718
3077,0.4868378290542736
3078,0.4941520467836257
3079,0.4956154595647938
3080,0.499025974025974
3081,0.4901006166828952
3082,0.4902660609993511
3083,0.5056762893285761
3084,0.5006485084306096
3085,0.4969205834683955
3086,0.4983797796500324
3087,0.4972465176546809
3088,0.4750647668393782
3089,0.4752347037876335
3090,0.4980582524271845
3091,0.4839857651245552
3092,0.5084087968952135
3093,0.4820562560620757
3094,0.480284421460892
3095,0.4878836833602585
3096,0.4832041343669251
3097,0.4885372941556345
3098,0.4857972885732731
3099,0.4837044207808971
3100,0.4935483870967742
3101,0.4879071267333118
3102,0.4809800128949065
3103,0.500161134386078
3104,0.498389175257732
3105,0.4879227053140097
3106,0.4880875724404379
3107,0.4901834567106534
3108,0.4983912483912484
3109,0.4969443550981023
3110,0.5019292604501608
3111,0.4969463195114111
3112,0.4945372750642674
3113,0.4937359460327658
3114,0.4929351316634554
3115,0.5059390048154093
3116,0.4993581514762516
3117,0.50465190888675
3118,0.4971135343168698
3119,0.504007694773966
3120,0.5073717948717948
3121,0.5049663569368792
3122,0.4919923126201153
3123,0.5049631764329171
3124,0.5057618437900128
3125,0.50624
3126,0.517914267434421
3127,0.5020786696514231
3128,0.5054347826086957
3129,0.5103867050175775
3130,0.5153354632587859
3131,0.5129351644841904
3132,0.5044699872286079
3133,0.5001595914458985
3134,0.5102105934907466
3135,0.4883572567783094
3136,0.507015306122449
3137,0.4867708001275104
3138,0.482791586998088
3139,0.4855049378783052
3140,0.4847133757961783
3141,0.4921999363260108
3142,0.4828134945894335
3143,0.4941139039134585
3144,0.4920483460559796
3145,0.4915739268680445
3146,0.4958677685950413
3147,0.4899904671115348
3148,0.4803049555273189
3149,0.4947602413464592
3150,0.493968253968254
3151,0.4998413202158045
3152,0.4955583756345178
3153,0.4915953060577228
3154,0.49714648065948
3155,0.4925515055467512
3156,0.4936628643852978
3157,0.4925562242635413
3158,0.4955668144395187
3159,0.4909781576448243
3160,0.4920886075949367
3161,0.4928819993672888
3162,0.4952561669829222
3163,0.4960480556433765
3164,0.4826169405815424
3165,0.5007898894154817
3166,0.4933670246367656
3167,0.4966845595200505
3168,0.5009469696969697
3169,0.5074155885137267
3170,0.494006309148265
3171,0.4960580258593504
3172,0.4987389659520807
3173,0.4944847147809644
3174,0.4984247006931317
3175,0.4976377952755906
3176,0.5059823677581864
3177,0.5036197670758576
3178,0.500943989930774
3179,0.4860018873859704
3180,0.489937106918239
3181,0.4856963219113486
3182,0.4842866121935889
3183,0.4784794219289978
3184,0.4883793969849246
3185,0.4926216640502355
3186,0.502510985561833
3187,0.4876058989645435
3188,0.4996863237139272
3189,0.4957666980244591
3190,0.4890282131661442
3191,0.4967094954559699
3192,0.4884085213032581
3193,0.4932665205136236
3194,0.5025046963055729
3195,0.5014084507042254
3196,0.5040675844806008
3197,0.4960900844541758
3198,0.508130081300813
3199,0.5132854016880275
3200,0.5090625
3201,0.4973445798188066
3202,0.4962523422860712
3203,0.4920387137059007
3204,0.5043695380774031
3205,0.4917316692667707
3206,0.5071740486587648
3207,0.4879950109136264
3208,0.5180798004987531
3209,0.5045185416017451
3210,0.4841121495327103
3211,0.4876985362815322
3212,0.4859900373599004
3213,0.4852163087457205
3214,0.4741754822650902
3215,0.4774494556765163
3216,0.5034203980099502
3217,0.5147653092943736
3218,0.5006215040397763
3219,0.4852438645542094
3220,0.4891304347826087
3221,0.4923936665631791
3222,0.4869646182495345
3223,0.5072913434688179
3224,0.4910049627791563
3225,0.4834108527131783
3226,0.4962802231866088
3227,0.4973659745894019
3228,0.5009293680297398
3229,0.4970579126664602
3230,0.4863777089783282
3231,0.4883936861652739
3232,0.4873143564356436
3233,0.4899474172595113
3234,0.4907235621521336
3235,0.4862442040185471
3236,0.4932014833127318
3237,0.4850169910410874
3238,0.4944410129709697
3239,0.4732942266131522
3240,0.492283950617284
3241,0.4952175254551064
3242,0.4895126465144972
3243,0.484736355226642
3244,0.4907521578298397
3245,0.4958397534668721
3246,0.5107825015403574
3247,0.4921465968586387
3248,0.499384236453202
3249,0.5056940597106802
3250,0.5012307692307691
3251,0.4980006151953245
3252,0.504920049200492
3253,0.4964648017214879
3254,0.5036877688998156
3255,0.4906298003072197
3256,0.4926289926289926
3257,0.4881793061099171
3258,0.4868017188459177
3259,0.4930960417305922
3260,0.505521472392638
3261,0.4918736583869979
3262,0.493868792152054
3263,0.50199203187251
3264,0.4969362745098039
3265,0.4931087289433384
3266,0.4935701163502756
3267,0.487603305785124
3268,0.4908200734394125
3269,0.4909758335882533
3270,0.4844036697247706
3271,0.515132986854173
3272,0.5165036674816627
3273,0.4830430797433547
3274,0.4896151496640195
3275,0.4836641221374046
3276,0.5128205128205128
3277,0.503509307293256
3278,0.4841366687004271
3279,0.4961878621530955
3280,0.4832317073170732
3281,0.496494971045413
3282,0.4850700792199878
3283,0.5162960706670728
3284,0.5048721071863581
3285,0.4998477929984779
3286,0.5173463177115033
3287,0.5059324612108305
3288,0.4832725060827251
3289,0.5034965034965035
3290,0.5112462006079027
3291,0.5077484047402006
3292,0.5042527339003645
3293,0.4955967203158214
3294,0.5179113539769277
3295,0.5004552352048558
3296,0.4993932038834951
3297,0.5074309978768577
3298,0.5072771376591874
3299,0.4953016065474386
3300,0.5209090909090909
3301,0.5107543168736746
3302,0.5084797092671108
3303,0.5192249470178625
3304,0.514225181598063
3305,0.4944024205748865
3306,0.5081669691470054
3307,0.4925914726338071
3308,0.4845828295042322
3309,0.4916893321245089
3310,0.5084592145015105
3311,0.5095137420718816
3312,0.4969806763285024
3313,0.5061877452460006
3314,0.5021122510561254
3315,0.4989441930618401
3316,0.5274427020506633
3317,0.509195055773289
3318,0.512959614225437
3319,0.521241337752335
3320,0.4978915662650602
3321,0.4998494429388738
3322,0.4900662251655629
3323,0.4962383388504364
3324,0.4903730445246691
3325,0.4893233082706767
3326,0.505411906193626
3327,0.504658851818455
3328,0.5036057692307692
3329,0.4896365274857315
3330,0.4864864864864865
3331,0.4953467427199039
3332,0.4942977190876351
3333,0.4968496849684968
3334,0.4727054589082184
3335,0.4929535232383808
3336,0.4694244604316547
3337,0.5025471980821097
3338,0.4919113241461953
3339,0.4827792752321054
3340,0.4829341317365269
3341,0.4965579167913798
3342,0.4967085577498504
3343,0.5037391564463057
3344,0.5005980861244019
3345,0.4726457399103139
3346,0.4799760908547519
3347,0.502240812668061
3348,0.466547192353644
3349,0.4810391161540758
3350,0.4850746268656716
3351,0.5025365562518651
3352,0.4800119331742243
3353,0.4727110050700865
3354,0.4856887298747764
3355,0.4906110283159463
3356,0.5029797377830751
3357,0.5004468275245755
3358,0.49434187016081
3359,0.493896993152724
3360,0.4913690476190476
3361,0.5162154120797382
3362,0.5080309339678764
3363,0.5191793041926851
3364,0.514268727705113
3365,0.5025260029717682
3366,0.5106951871657754
3367,0.504009504009504
3368,0.5112826603325415
3369,0.4951024042742654
3370,0.5097922848664688
3371,0.471670127558588
3372,0.4822064056939502
3373,0.4761340053364957
3374,0.4997036158861885
3375,0.4891851851851852
3376,0.4997037914691943
3377,0.5013325436778207
3378,0.5002960331557134
3379,0.4900858242083457
3380,0.4928994082840237
3381,0.4939367051168293
3382,0.4878769958604376
3383,0.4971918415607449
3384,0.4881796690307329
3385,0.4853766617429838
3386,0.490253987005316
3387,0.497195157956894
3388,0.4769775678866588
3389,0.5004426084390676
3390,0.4970501474926254
3391,0.4871719256856385
3392,0.5173938679245284
3393,0.503389330975538
3394,0.4861520329994107
3395,0.495139911634757
3396,0.4917550058892815
3397,0.4898439799823374
3398,0.5002942907592702
3399,0.4998528979111503
3400,0.5008823529411764
3401,0.4966186415760071
3402,0.5044091710758377
3403,0.4992653540993241
3404,0.4970622796709753
3405,0.4860499265785609
3406,0.4867880211391662
3407,0.5051364837100089
3408,0.4985328638497653
3409,0.4845995893223819
3410,0.4991202346041056
3411,0.5016124303723248
3412,0.5020515826494725
3413,0.5024904775857016
3414,0.5043936731107206
3415,0.4986822840409956
3416,0.4926814988290398
3417,0.5118525021949079
3418,0.4938560561732007
3419,0.4875694647557765
3420,0.4871345029239766
3421,0.4975153463899445
3422,0.4950321449444769
3423,0.4829097283085013
3424,0.5005841121495327
3425,0.5083211678832117
3426,0.5008756567425569
3427,0.5013131018383425
3428,0.5067094515752625
3429,0.4908136482939633
3430,0.4941690962099125
3431,0.5001457301078402
3432,0.4970862470862471
3433,0.4989804835420915
3434,0.4886429819452533
3435,0.4992721979621543
3436,0.4837019790454016
3437,0.4963631073610707
3438,0.5063990692262944
3439,0.4876417563245129
3440,0.4947674418604651
3441,0.4922987503632665
3442,0.4941894247530506
3443,0.503920999128667
3444,0.4950638792102207
3445,0.4865021770682148
3446,0.497968659315148
3447,0.5088482738613287
3448,0.4846287703016241
3449,0.5065236300376921
3450,0.5101449275362319
3451,0.5053607649956534
3452,0.5165121668597914
3453,0.5047784535186794
3454,0.5118702953097858
3455,0.492040520984081
3456,0.5115740740740741
3457,0.4966734162568701
3458,0.5023134759976865
3459,0.4989881468632553
3460,0.4916184971098266
3461,0.4932100548974285
3462,0.5057770075101098
3463,0.4940802772162865
3464,0.4870092378752887
3465,0.4952380952380952
3466,0.4979803808424697
3467,0.497548312662244
3468,0.4950980392156863
3469,0.4883251657538195
3470,0.5040345821325648
3471,0.4920772111783348
3472,0.4985599078341014
3473,0.4880506766484308
3474,0.4922279792746114
3475,0.5151079136690647
3476,0.4991369390103567
3477,0.4995685936151855
3478,0.4982748706152961
3479,0.4912331129634953
3480,0.4910919540229885
3481,0.5047400172364263
3482,0.4925330269959793
3483,0.487510766580534
3484,0.4991389207807118
3485,0.4857962697274032
3486,0.5146299483648881
3487,0.5170633782621163
3488,0.5163417431192661
3489,0.4955574663227286
3490,0.4968481375358166
3491,0.4955600114580349
3492,0.4997136311569301
3493,0.5044374463212139
3494,0.4945621064682313
3495,0.5027181688125893
3496,0.4974256292906178
3497,0.5055762081784387
3498,0.5100057175528874
3499,0.5115747356387539
3500,0.5094285714285715
3501,0.5175664095972579
3502,0.5105653912050258
3503,0.5069940051384528
3504,0.5179794520547945
3505,0.5164051355206847
3506,0.5116942384483743
3507,0.5209580838323353
3508,0.5182440136830103
3509,0.5163864348817327
3510,0.515954415954416
3511,0.5234975790373113
3512,0.5068337129840547
3513,0.4987190435525192
3514,0.5036994877632328
3515,0.5066856330014226
3516,0.4997155858930603
3517,0.504122831959056
3518,0.4906196702671973
3519,0.5214549587951122
3520,0.5073863636363636
3521,0.4865095143425163
3522,0.4843838727995457
3523,0.4975872835651433
3524,0.5008513053348468
3525,0.500709219858156
3526,0.4951786727169597
3527,0.5049617238446272
3528,0.4914965986394558
3529,0.501558515160102
3530,0.4994334277620397
3531,0.508071367884452
3532,0.5186862967157418
3533,0.4791961505802434
3534,0.4912280701754386
3535,0.4936350777934936
3536,0.4852941176470588
3537,0.4763924229573085
3538,0.4847371396269079
3539,0.4781011585193558
3540,0.4844632768361582
3541,0.4871505224512849
3542,0.4983060417843027
3543,0.5015523567598081
3544,0.4810948081264108
3545,0.506064880112835
3546,0.5126903553299492
3547,0.50380603326755
3548,0.5073280721533258
3549,0.4874612566920259
3550,0.4954929577464789
3551,0.4891579836665728
3552,0.5045045045045045
3553,0.4916971573318323
3554,0.5022509848058526
3555,0.5074542897327707
3556,0.4966254218222722
3557,0.49761034579702
3558,0.4924114671163575
3559,0.4849676875526833
3560,0.5
3561,0.495085650098287
3562,0.4879281302638967
3563,0.5079988773505473
3564,0.5081369248035915
3565,0.5046283309957924
3566,0.5016825574873808
3567,0.4953742640874685
3568,0.4941143497757848
3569,0.5032221910899412
3570,0.5084033613445378
3571,0.4998599831979838
3572,0.5033594624860022
3573,0.4889448642597257
3574,0.4986010072747622
3575,0.5034965034965035
3576,0.496923937360179
3577,0.4981828347777467
3578,0.4930128563443264
3579,0.4948309583682593
3580,0.4891061452513966
3581,0.5001396258028484
3582,0.5027917364600782
3583,0.5015350265140943
3584,0.5013950892857143
3585,0.5071129707112971
3586,0.498047964305633
3587,0.5001393922497909
3588,0.516722408026756
3589,0.4889941487879632
3590,0.4977715877437326
3591,0.5009746588693957
3592,0.5058463251670379
3593,0.4998608405232396
3594,0.503338898163606
3595,0.4759388038942976
3596,0.4844271412680756
3597,0.4751181540172366
3598,0.4969427459699833
3599,0.4979160878021673
3600,0.4908333333333333
3601,0.5023604554290475
3602,0.4963908939478068
3603,0.5018040521787399
3604,0.4969478357380688
3605,0.4976421636615811
3606,0.4977814753189129
3607,0.4987524258386471
3608,0.5008314855875831
3609,0.4873926295372679
3610,0.4975069252077562
3611,0.4945998338410413
3612,0.5022148394241417
3613,0.51120952117354
3614,0.5024903154399557
3615,0.5042876901798063
3616,0.4988938053097345
3617,0.514514791263478
3618,0.5171365395245991
3619,0.5059408676429953
3620,0.5041436464088398
3621,0.5070422535211268
3622,0.5030369961347322
3623,0.5053822798785537
3624,0.4991721854304636
3625,0.4902068965517241
3626,0.5033094318808605
3627,0.4946236559139785
3628,0.4972436604189636
3629,0.5092311931661615
3630,0.4983471074380165
3631,0.5114293583034977
3632,0.5126651982378855
3633,0.5028901734104047
3634,0.5225646670335719
3635,0.5009628610729023
3636,0.515951595159516
3637,0.5037118504261754
3638,0.5167674546454096
3639,0.5127782357790602
3640,0.5046703296703297
3641,0.5078275199121121
3642,0.5161998901702362
3643,0.4850398023606917
3644,0.4969813391877058
3645,0.4801097393689986
3646,0.4849149753154142
3647,0.5012338908692076
3648,0.4928728070175439
3649,0.4965744039462867
3650,0.4945205479452055
3651,0.5190358805806627
3652,0.514512595837897
3653,0.5165617300848618
3654,0.5073891625615764
3655,0.5075239398084815
3656,0.5090262582056893
3657,0.5116215477167076
3658,0.514215418261345
3659,0.5097021044001093
3660,0.5103825136612022
3661,0.5020486205954657
3662,0.5046422719825232
3663,0.5045045045045045
3664,0.515556768558952
3665,0.5132332878581173
3666,0.5152755046372068
3667,0.5069539132806109
3668,0.5103598691384951
3669,0.508585445625511
3670,0.5122615803814714
3671,0.5028602560610188
3672,0.5024509803921569
3673,0.5063980397495236
3674,0.4991834512792597
3675,0.4979591836734694
3676,0.5021762785636561
3677,0.498232254555344
3678,0.5040783034257749
3679,0.502854036422941
3680,0.4883152173913043
3681,0.5074707959793534
3682,0.5048886474741988
3683,0.5112679880532175
3684,0.500814332247557
3685,0.5044776119402985
3686,0.5086814975583288
3687,0.5023053973420125
3688,0.4997288503253796
3689,0.4909189482244511
3690,0.4975609756097561
3691,0.4966133839068003
3692,0.4810400866738895
3693,0.5050094773896561
3694,0.5064970221981592
3695,0.49851150202977
3696,0.4918831168831169
3697,0.5044630781714904
3698,0.502974580854516
3699,0.4971613949716139
3700,0.4932432432432432
3701,0.490407997838422
3702,0.4994597514856834
3703,0.4879827167161761
3704,0.4929805615550756
3705,0.4901484480431849
3706,0.4913653534808419
3707,0.4885352036687348
3708,0.5083603020496223
3709,0.4966298193583176
3710,0.4862533692722372
3711,0.4904338453247103
3712,0.4846443965517241
3713,0.5006733099919203
3714,0.5002692514808831
3715,0.4966352624495289
3716,0.4865446716899892
3717,0.5001345170836696
3718,0.5048413125336202
3719,0.5073944608765797
3720,0.503494623655914
3721,0.5014780972856759
3722,0.5069854916711445
3723,0.5044319097502015
3724,0.4973147153598281
3725,0.5020134228187919
3726,0.500805152979066
3727,0.4923530990072444
3728,0.4978540772532189
3729,0.5057656208098686
3730,0.5064343163538874
3731,0.4784240150093809
3732,0.5080385852090032
3733,0.4979908920439325
3734,0.5136582753079807
3735,0.5073627844712182
3736,0.4930406852248394
3737,0.4982606368744983
3738,0.4938469769930444
3739,0.5009360791655523
3740,0.4970588235294118
3741,0.4776797647687784
3742,0.4807589524318546
3743,0.4838364947902752
3744,0.4783653846153846
3745,0.5017356475300401
3746,0.49038974906567
3747,0.4915932746196958
3748,0.490128068303095
3749,0.505201387036543
3750,0.5018666666666667
3751,0.4956011730205279
3752,0.4997334754797441
3753,0.4953370636823874
3754,0.4925412892914225
3755,0.4972037283621838
3756,0.494408945686901
3757,0.4998669150918286
3758,0.4992017030335285
3759,0.4940143655227454
3760,0.4938829787234043
3761,0.4828503057697421
3762,0.5005316321105795
3763,0.4921605102311985
3764,0.4875132837407014
3765,0.4897742363877822
3766,0.4968135953266065
3767,0.5046456065834882
3768,0.4930997876857749
3769,0.4905810559830194
3770,0.5010610079575597
3771,0.492442322991249
3772,0.4981442205726405
3773,0.4905910416114498
3774,0.4923158452570217
3775,0.5035761589403974
3776,0.4859639830508475
3777,0.4937781307916336
3778,0.4888830068819481
3779,0.4892828790685366
3780,0.4915343915343915
3781,0.5030415234065062
3782,0.502644103648863
3783,0.5038329368226275
3784,0.4949788583509514
3785,0.4890356671070013
3786,0.5018489170628632
3787,0.5069976234486401
3788,0.4899683210137276
3789,0.5062021641594088
3790,0.4984168865435356
3791,0.4993405433922448
3792,0.502373417721519
3793,0.4940680200369101
3794,0.4942013705851344
3795,0.4953886693017128
3796,0.4963119072708114
3797,0.4888069528575191
3798,0.5018430753027909
3799,0.4946038431166096
3800,0.5060526315789474
3801,0.505130228887135
3802,0.495528669121515
3803,0.4940836181961609
3804,0.4907991587802313
3805,0.4911957950065703
3806,0.4905412506568576
3807,0.4883110060415025
3808,0.4963235294117647
3809,0.4906799684956682
3810,0.4992125984251969
3811,0.4914720545788507
3812,0.4976390346274921
3813,0.4828219249934435
3814,0.5007865757734662
3815,0.4935779816513761
3816,0.4868972746331237
3817,0.4888656012575321
3818,0.502357255107386
3819,0.4878240377062058
3820,0.4921465968586387
3821,0.4941114891389689
3822,0.4968602825745683
3823,0.4964687418257913
3824,0.5039225941422594
3825,0.4920261437908497
3826,0.4832723470987977
3827,0.4834073686961066
3828,0.4932079414838036
3829,0.4951684512927657
3830,0.4885117493472585
3831,0.4943878882798225
3832,0.4835594989561587
3833,0.4855204800417428
3834,0.4861763171622327
3835,0.4891786179921773
